index,search_keywords,scrape_url,num_srp,time_stamp,user_id,store_name,item_id,store_url,item_title,item_pic,item_url,item_price,shipping_fee,item_location,reserve_price,qty_paid,review_cnt,taobao_tmall,store_rating,ratesum,favorableRate,industry,store_rating_industry_avg,rating_as_described,rad_above_avg,rad_re_avg,rating_service_attitude,rsa_above_avg,rsa_re_avg,rating_shipping,rsh_above_avg,rsh_re_avg,taobao_enterprise,rating_total,seller_reputation,other,rank
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:49,2660113439,厂家零售直销,525796782451,//store.taobao.com/shop/view_shop.htm?user_number_id=2660113439,佳能单反相机包 单肩摄影包 三角包600D 650D 700D 60D 70D 550D,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1VyyDLXXXXXbzXFXXXXXXXXXX_!!1-item_pic.gif,//item.taobao.com/item.htm?id=525796782451&ns=1&abbucket=0#detail,79.00,0.00,广东 深圳,79.00,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品|||20小时内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:49,1865869396,摄影包客栈,35648569145,//store.taobao.com/shop/view_shop.htm?user_number_id=1865869396,佳能相机包 原装单反包 三角包 60D 70D 600D 650D 700D 摄影包,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/19396030083129521/T1dycFFcBfXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=35648569145&ns=1&abbucket=0#detail,58.00,0.00,北京,58.00,0人付款,1,"taobao""","3×钻""","8""",99.25%,3C数码,100%,"4.72""",-1,1.90%,"4.82""",0,0.00%,"4.82""",1,5.76%,0,"99.24""","8""",16小时内发货,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:50,2759629060,通泰g,526047676446,//store.taobao.com/shop/view_shop.htm?user_number_id=2759629060,佳能 相机包单反包三角包 60D70D 550D 600D 650D 700D摄影包,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1WeihLXXXXXb.XXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526047676446&ns=1&abbucket=0#detail,29.00,0.00,北京,29.00,0人付款,0,"taobao""","1×心""","1""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","1""",企业卖家|||新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:50,2733396911,梅总赵涛,525536147797,//store.taobao.com/shop/view_shop.htm?user_number_id=2733396911,佳能单反相机包 600D相机包 单反包 摄影包 70D 700D 100D650D60D,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/T1kX5HFwNeXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525536147797&ns=1&abbucket=0#detail,316.00,0.00,北京,316.00,0人付款,0,"taobao""","1×心""","1""",100.00%,服饰鞋包,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:51,52334373,hong200612,15943429872,//store.taobao.com/shop/view_shop.htm?user_number_id=52334373,"【枫叶五金】600,700柜多功能铝合金炉头拉篮灶台抽屉AL600D,700D",//g-search3.alicdn.com/img/bao/uploaded/i4/i4/T1.BYMXmdjXXcx.4Z0_035514.jpg,//item.taobao.com/item.htm?id=15943429872&ns=1&abbucket=0#detail,370.00,30.00,北京,370.00,0人付款,0,"taobao""","3×钻""","8""",99.44%,家装家饰,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"99.43""","8""",,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:51,2761446022,2022人已购买,526082864422,//store.taobao.com/shop/view_shop.htm?user_number_id=2761446022,佳能相机包600d 5d3 700d 6d 70d 5d2 60d 7d摄影包单反包单肩.,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1GgcZJVXXXXcyXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526082864422&ns=1&abbucket=0#detail,1370.00,0.00,上海,1370.00,0人付款,0,"taobao""","1×心""","1""",100.00%,玩乐/收藏,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品|||3天内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:52,160097293,索妮专卖98,38907709304,//store.taobao.com/shop/view_shop.htm?user_number_id=160097293,新款！佳能摄影包 5D3 6D 700D 60D 70D 单反相机包 一机两镜大包,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1Mb1qHpXXXXXGXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=38907709304&ns=1&abbucket=0#detail,99.00,0.00,四川 成都,99.00,0人付款,0,"taobao""","3×钻""","8""",100.00%,3C数码,100%,"4.92""",1,58.12%,"4.92""",1,51.54%,"4.88""",1,37.87%,0,"100""","8""",,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:52,113035909,垒盟科技1,520457520027,//store.taobao.com/shop/view_shop.htm?user_number_id=113035909,包邮：佳能原装双肩包 5D3/7D/700D//70D/7D2/M2/100D/摄影包,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1ip8bIFXXXXbkXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520457520027&ns=1&abbucket=0#detail,80.00,0.00,广东 广州,80.00,0人付款,0,"taobao""","3×钻""","8""",99.84%,3C数码,100%,"4.94""",1,65.25%,"4.89""",1,31.51%,"4.89""",1,42.71%,0,"99.84""","8""",,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:52,1032040206,尚品欢购,20300545822,//store.taobao.com/shop/view_shop.htm?user_number_id=1032040206,佳能单反相机包 450D 600D 650D 700D 750D 760D 60D单反摄影包,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1LBQOJpXXXXb6XpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=20300545822&ns=1&abbucket=0#detail,85.00,0.00,湖南 长沙,85.00,0人付款,0,"taobao""","1×钻""","6""",99.77%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"99.77""","6""",退货运费险,6
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:53,2757674109,嘉庆皇帝32029275,525862713185,//store.taobao.com/shop/view_shop.htm?user_number_id=2757674109,新款佳能单反相机包原装三角包双肩包60D/70D/600D/700D/1200D摄,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1MqVXJFXXXXc7XFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525862713185&ns=1&abbucket=0#detail,124.60,0.00,福建 三明,124.60,0人付款,0,"taobao""","1×心""","1""",100.00%,家居用品,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:53,2757674109,嘉庆皇帝32029275,525860724893,//store.taobao.com/shop/view_shop.htm?user_number_id=2757674109,新款佳能相机包单反相机包单肩防水摄影包700D 750D70D6d600D760D,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1KjJIJVXXXXaxXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525860724893&ns=1&abbucket=0#detail,107.00,0.00,福建 三明,107.00,0人付款,0,"taobao""","1×心""","1""",100.00%,家居用品,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:54,1972811064,靓装侈衣,523219167382,//store.taobao.com/shop/view_shop.htm?user_number_id=1972811064,索克思700D天鹅绒连裤袜 秋冬保暖打底加厚丝袜子新款KL120甜美,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/T1tfePXe8mXXbVZeIY_025919.jpg,//item.taobao.com/item.htm?id=523219167382&ns=1&abbucket=0#detail,18.90,8.00,广东 广州,18.90,0人付款,0,"taobao""","3×心""","3""",100.00%,服饰鞋包,100%,"4.80""",1,10.38%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","3""",,3
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:54,1743663643,韩祥文123,524260782045,//store.taobao.com/shop/view_shop.htm?user_number_id=1743663643,佳能单反相机包原装三角包60D/70D/600D/700D/1200D摄影包,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB1FlQnKpXXXXauXXXXXXXXXXXX_!!2-item_pic.png,//item.taobao.com/item.htm?id=524260782045&ns=1&abbucket=0#detail,55.00,0.00,山东 济南,55.00,0人付款,0,"taobao""","2×心""","2""",100.00%,3C数码,100%,"4.87""",1,27.41%,"4.87""",1,16.00%,"4.93""",1,64.10%,0,"100""","2""",1天内发货,2
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:54,1909228663,wch王春化,525351160876,//store.taobao.com/shop/view_shop.htm?user_number_id=1909228663,秋冬新款加厚加绒保暖修身打底袜瘦腿拉毛一体裤700D羊胎绒连裤袜,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1KOIwKFXXXXb_XFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525351160876&ns=1&abbucket=0#detail,46.00,0.00,江苏 盐城,115.00,5人付款,4,"taobao""","4×钻""","9""",98.57%,服饰鞋包,100%,"4.84""",1,28.88%,"4.88""",1,32.31%,"4.83""",1,12.74%,0,"98.56""","9""",年货节购物券|||金牌卖家|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:55,2757390479,刘总鄢盛禹,526039539943,//store.taobao.com/shop/view_shop.htm?user_number_id=2757390479,单反相机包 相机袋 内胆包防磕碰60D 650D 600D 700D 70D D7100,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1U6ffKVXXXXcMXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526039539943&ns=1&abbucket=0#detail,541.00,0.00,陕西 西安,541.00,0人付款,0,"taobao""","1×心""","1""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:55,2618719284,代销商贸易有限公司,525971131486,//store.taobao.com/shop/view_shop.htm?user_number_id=2618719284,佳能相机包摄影单肩包单反相机包佳能70d/700d/750d/760d/双肩包,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1z.c8LXXXXXXTXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525971131486&ns=1&abbucket=0#detail,178.00,0.00,山东 济南,178.00,0人付款,0,"taobao""","2×心""","2""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","2""",企业卖家|||新品,2
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2068,48,2016-01-13 20:32:56,2618719284,代销商贸易有限公司,526006398809,//store.taobao.com/shop/view_shop.htm?user_number_id=2618719284,佳能相机包 单反相机包单肩防水女可爱 700D 70D 600D100D750D60D,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1098eLpXXXXX8XXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526006398809&ns=1&abbucket=0#detail,170.00,0.00,江苏 无锡,170.00,0人付款,0,"taobao""","2×心""","2""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","2""",企业卖家|||新品,2
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:57,2759927752,啦啦啦啦哈哈哈哈嘎嘎,525801898359,//store.taobao.com/shop/view_shop.htm?user_number_id=2759927752,新款佳能单反相机包600d 60d 700d 650d 6d 70d 5D3 5D2 单肩摄,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1Cg7hGFXXXXc6XVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525801898359&ns=1&abbucket=0#detail,101.20,10.00,湖南 衡阳,101.20,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:57,2759927752,啦啦啦啦哈哈哈哈嘎嘎,525765699993,//store.taobao.com/shop/view_shop.htm?user_number_id=2759927752,新款550D700D单反相机包60D正品600D70D单肩摄影包 数码相机650D,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB14b32FVXXXXasaXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525765699993&ns=1&abbucket=0#detail,91.17,10.00,湖南 衡阳,91.17,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:58,2757390479,刘总鄢盛禹,526039539943,//store.taobao.com/shop/view_shop.htm?user_number_id=2757390479,单反相机包 相机袋 内胆包防磕碰60D 650D 600D 700D 70D D7100,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1U6ffKVXXXXcMXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526039539943&ns=1&abbucket=0#detail,541.00,0.00,陕西 西安,541.00,0人付款,0,"taobao""","1×心""","1""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:58,2769242367,四季歌之恋,526061673825,//store.taobao.com/shop/view_shop.htm?user_number_id=2769242367,超值加厚防震佳能单反相机包单肩背包摄影包5d3 7d 6d 1200d 700d,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1ISXiIXXXXXbVXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526061673825&ns=1&abbucket=0#detail,166.00,0.00,江苏 南京,166.00,0人付款,0,"taobao""","1×心""","1""",100.00%,服饰鞋包,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","1""",企业卖家|||新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:59,266060650,天堂不寂寞15,523213511040,//store.taobao.com/shop/view_shop.htm?user_number_id=266060650,佳能相机包 600D 650D 700D适用18-55 18-135 18-200镜头皮套,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1OYCLFVXXXXX2aXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=523213511040&ns=1&abbucket=0#detail,75.00,10.00,广东 深圳,75.00,0人付款,0,"taobao""","4×心""","4""",100.00%,3C数码,100%,"4.95""",1,72.78%,"4.95""",1,68.50%,"5.00""",1,100.00%,0,"100""","4""",,4
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:59,791979898,嘉嘉_55,520530879278,//store.taobao.com/shop/view_shop.htm?user_number_id=791979898,正品佳能单反相机包600d60d 700d 650d 6d 70d 5D3 5D2单肩摄影包,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1bJsIIVXXXXbmXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520530879278&ns=1&abbucket=0#detail,69.00,0.00,北京,89.00,0人付款,1,"taobao""","2×钻""","7""",99.26%,3C数码,100%,"4.87""",1,28.09%,"4.86""",1,11.71%,"4.82""",1,3.34%,0,"99.26""","7""",退货运费险,7
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:32:59,2757674109,嘉庆皇帝32029275,525820435146,//store.taobao.com/shop/view_shop.htm?user_number_id=2757674109,新款佳能单反相机包单肩包760d 7d 700d 60d 70d 6d 5d3斜跨摄影,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/TB1x4ulJFXXXXaZXVXXXXXXXXXX_!!2-item_pic.png,//item.taobao.com/item.htm?id=525820435146&ns=1&abbucket=0#detail,197.20,0.00,福建 三明,197.20,0人付款,0,"taobao""","1×心""","1""",100.00%,家居用品,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:00,2719285385,一生有你138228,525806761195,//store.taobao.com/shop/view_shop.htm?user_number_id=2719285385,佳能 相机包单反包三角包 60D70D 550D 600D 650D 700D摄影包,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1bk.XKFXXXXalXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525806761195&ns=1&abbucket=0#detail,25.00,0.00,广东 深圳,25.00,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:00,199185374,西安乐玛,37175761061,//store.taobao.com/shop/view_shop.htm?user_number_id=199185374,Corsair/海盗船750D 取代700D 全塔机箱 侧透 黑曜石系列新品,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1t_fBLXXXXXaiXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=37175761061&ns=1&abbucket=0#detail,1059.00,50.00,陕西 西安,1059.00,0人付款,1,"taobao""","5×钻""","10""",99.98%,3C数码,100%,"4.90""",1,47.42%,"4.92""",1,47.26%,"4.91""",1,50.73%,0,"99.98""","10""",金牌卖家,10
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:01,2730758119,厂家在线2016,525339076839,//store.taobao.com/shop/view_shop.htm?user_number_id=2730758119,原装佳能LC-E8 EOS550D 600D 650D 700D E8电源充电器 假一赔十,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/T15iL1FcxXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525339076839&ns=1&abbucket=0#detail,158.00,0.00,浙江 杭州,158.00,0人付款,0,"taobao""","2×心""","2""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"4.94""",1,68.37%,0,"100""","2""",,2
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:01,2757390479,刘总鄢盛禹,526096008394,//store.taobao.com/shop/view_shop.htm?user_number_id=2757390479,微单相机包 单反相机包 摄影包 单肩防水 600D 700D 70D 650D 60D,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1lHTLJXXXXXcdXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526096008394&ns=1&abbucket=0#detail,579.00,0.00,上海,579.00,0人付款,0,"taobao""","1×心""","1""",100.00%,母婴,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:02,791979898,嘉嘉_55,520868657866,//store.taobao.com/shop/view_shop.htm?user_number_id=791979898,正品佳能单反相机包600d60d 700d 650d 6d 70d 5D3 5D2单肩摄影包,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1UDuqJXXXXXbDXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520868657866&ns=1&abbucket=0#detail,45.00,0.00,北京,65.00,0人付款,0,"taobao""","2×钻""","7""",99.26%,3C数码,100%,"4.87""",1,28.09%,"4.86""",1,11.71%,"4.82""",1,3.34%,0,"99.26""","7""",退货运费险,7
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:02,209724085,莱卡数码阁,2928042324,//store.taobao.com/shop/view_shop.htm?user_number_id=209724085,佳能单反相机包550D 700D 650D 600D 60D 加厚抗震 佳能摄影包,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/T1.0DNXd8mXXba4lAW_024447.jpg,//item.taobao.com/item.htm?id=2928042324&ns=1&abbucket=0#detail,80.00,10.00,广东 中山,80.00,0人付款,0,"taobao""","1×蓝冠""","11""",99.52%,,100%,"0.00""",0,0.00%,"0.00""",0,0.00%,"0.00""",0,0.00%,0,"99.51""","11""",,11
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:02,2761446022,2022人已购买,526070669213,//store.taobao.com/shop/view_shop.htm?user_number_id=2761446022,佳能单反相机包 单肩摄影包600D 60D 70D 700D 5D2/3 6D一机多镜.,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1W2oVJVXXXXaMXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526070669213&ns=1&abbucket=0#detail,1276.00,0.00,上海,1276.00,0人付款,0,"taobao""","1×心""","1""",100.00%,玩乐/收藏,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",新品|||3天内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:03,137167311,友缘电子科技有限公司,38194548178,//store.taobao.com/shop/view_shop.htm?user_number_id=137167311,EIRMAI锐玛BG-E8单反相机550D 600D 650D 700D手柄竖拍手柄电池盒,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/T14yeaFMNaXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=38194548178&ns=1&abbucket=0#detail,185.00,0.00,北京,185.00,0人付款,0,"taobao""","1×钻""","6""",99.22%,3C数码,100%,"4.92""",1,58.12%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"99.22""","6""",金牌卖家|||20小时内发货,6
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:03,363278879,小蜻蜓2010,41758330239,//store.taobao.com/shop/view_shop.htm?user_number_id=363278879,包邮 佳能单反三角相机包 700D 600D 1200D 100D 摄影包,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1rqxmGFXXXXaiXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=41758330239&ns=1&abbucket=0#detail,39.00,0.00,广东 深圳,39.00,0人付款,0,"taobao""","1×钻""","6""",97.72%,3C数码,100%,"4.75""",-1,1.38%,"4.80""",-1,0.85%,"4.80""",0,0.00%,0,"97.72""","6""",2天内发货,6
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=2112,49,2016-01-13 20:33:04,648772728,科唯奇旗舰店,9001929473,//store.taobao.com/shop/view_shop.htm?user_number_id=648772728,科唯奇 佳能相机EOS 700D 550D 60D 6D 7D 5D2 3 650D数据线 3米,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/T17F9cXm8rXXcvmt2X_084639.jpg,//detail.tmall.com/item.htm?id=9001929473&ns=1&abbucket=0,28.00,12.00,北京,28.00,0人付款,2,"tmall""","2×蓝冠""","12""",100.00%,3C数码,100%,"4.92""",1,40.33%,"4.90""",1,46.12%,"4.87""",1,40.33%,0,"100""","12""",天猫宝贝|||退货运费险,12
