,Unnamed: 0,Author,ItemID(LIsting_id),Listing_title,URL,feature1_700d,feature2_Lense_edition,feature3,feature4,bundle_index,bundle_price,price_include_camera_or_not,accessory_total_price_only,Accessory_title,dict_index,gift_or_not,accessory_ask_seller_or_not,ask_title,services_or_not,brand,ind_brand,num_of_sizes,num_of_colors,Comments,sort number,chat_history,dict_index_alternative
2919,2919,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,?????,RG01,0.0,0.0,0.0,0.0,,0,,,,2920,,
2920,2920,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,SJ01,0.0,0.0,0.0,0.0,,0,,,,2921,,
2921,2921,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,2922,,
2922,2922,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,??UV?,UV01,0.0,0.0,0.0,0.0,,0,,,,2923,,
2923,2923,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,????UV?,UV03,0.0,0.0,0.0,0.0,??,1,,,,2924,,
2924,2924,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,WD01,0.0,0.0,0.0,0.0,,0,,,,2925,,
2925,2925,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,?????,WJ01,1.0,0.0,0.0,0.0,,0,,,,2926,,
2926,2926,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,XB06,0.0,0.0,0.0,0.0,??,1,,,,2927,,
2927,2927,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,YK01,0.0,0.0,0.0,0.0,,0,,,,2928,,
2928,2928,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,6,4828.57,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,2929,,
2929,2929,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,????,BU01,0.0,0.0,0.0,0.0,,0,,,,2930,,
2930,2930,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,??16GCIASS10,CC07,0.0,0.0,0.0,0.0,??,1,,,,2931,,
2931,2931,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,??????,DC01,0.0,0.0,0.0,0.0,??,1,,,,2932,,
2932,2932,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,DK19,0.0,0.0,0.0,0.0,??,1,,,,2933,,
2933,2933,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,FD01,0.0,0.0,0.0,0.0,,0,,,,2934,,
2934,2934,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,FH04,0.0,0.0,0.0,0.0,,0,,,,2935,,
2937,2937,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,GJ04,0.0,0.0,0.0,0.0,??,1,,,,2938,,
2938,2938,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,JC02,0.0,0.0,0.0,0.0,,0,,,,2939,,
2939,2939,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,????,JC04,0.0,0.0,0.0,0.0,,0,,,,2940,,
2940,2940,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,JZ01,0.0,0.0,0.0,0.0,??,1,,,,2941,,
2941,2941,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,ND01,0.0,0.0,0.0,0.0,,0,,,,2942,,
2942,2942,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,PZ01,0.0,0.0,0.0,0.0,,0,,,,2943,,
2943,2943,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,QT04,0.0,0.0,0.0,0.0,,0,,,,2944,,
2944,2944,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,QT17,0.0,0.0,0.0,0.0,,0,,,,2945,,
2945,2945,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,RG01,0.0,0.0,0.0,0.0,,0,,,,2946,,
2946,2946,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,SJ01,0.0,0.0,0.0,0.0,,0,,,,2947,,
2947,2947,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,2948,,
2948,2948,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,????UV?,UV03,0.0,0.0,0.0,0.0,??,1,,,,2949,,
2949,2949,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,WD01,0.0,0.0,0.0,0.0,,0,,,,2950,,
2950,2950,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,?????,WJ01,1.0,0.0,0.0,0.0,,0,,,,2951,,
2951,2951,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,XB06,0.0,0.0,0.0,0.0,??,1,,6.0,,2952,,
2952,2952,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,XN01,0.0,0.0,0.0,0.0,,0,,,,2953,,
2953,2953,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,YK01,0.0,0.0,0.0,0.0,,0,,,,2954,,
2954,2954,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,7,4900.0,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,2955,,
2955,2955,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,????,BU01,0.0,0.0,0.0,0.0,,0,,,,2956,,
2956,2956,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,??32GCIASS10,CC08,0.0,0.0,0.0,0.0,??,1,,,,2957,,
2957,2957,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,??????,DC01,0.0,0.0,0.0,0.0,??,1,,,,2958,,
2958,2958,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,DK19,0.0,0.0,0.0,0.0,??,1,,,,2959,,
2959,2959,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,FD01,0.0,0.0,0.0,0.0,,0,,,,2960,,
2960,2960,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,FH04,0.0,0.0,0.0,0.0,,0,,,,2961,,
2963,2963,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,GJ04,0.0,0.0,0.0,0.0,??,1,,,,2964,,
2964,2964,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,JC02,0.0,0.0,0.0,0.0,,0,,,,2965,,
2965,2965,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,????,JC04,0.0,0.0,0.0,0.0,,0,,,,2966,,
2966,2966,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,JZ01,0.0,0.0,0.0,0.0,??,1,,,,2967,,
2967,2967,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,ND01,0.0,0.0,0.0,0.0,,0,,,,2968,,
2968,2968,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,PZ01,0.0,0.0,0.0,0.0,,0,,,,2969,,
2969,2969,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,QT04,0.0,0.0,0.0,0.0,,0,,,,2970,,
2970,2970,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,QT17,0.0,0.0,0.0,0.0,,0,,,,2971,,
2971,2971,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,RG01,0.0,0.0,0.0,0.0,,0,,,,2972,,
2972,2972,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,SJ01,0.0,0.0,0.0,0.0,,0,,,,2973,,
2973,2973,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,2974,,
2974,2974,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,????UV?,UV03,0.0,0.0,0.0,0.0,??,1,,,,2975,,
2975,2975,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,WD01,0.0,0.0,0.0,0.0,,0,,,,2976,,
2976,2976,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,?????,WJ01,1.0,0.0,0.0,0.0,,0,,,,2977,,
2977,2977,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,XB06,0.0,0.0,0.0,0.0,??,1,,6.0,,2978,,
2978,2978,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,XN01,0.0,0.0,0.0,0.0,,0,,,,2979,,
2979,2979,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,YK01,0.0,0.0,0.0,0.0,,0,,,,2980,,
2980,2980,Sa Wang,43168072227.0,?????EOS700D?18-55/18-135STM??????????1200D,http://world.taobao.com/item/43168072227.htm#detail,700D,18-55,,,8,5000.0,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,2981,,
2981,2981,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,0,2960.0,1,,,,,,,,,0,,,,2982,,
2982,2982,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,??8Gsd?,CC06,0.0,0.0,0.0,0.0,??,1,,,,2983,,
2983,2983,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,DK02,0.0,0.0,0.0,0.0,??,1,,,,2984,,
2984,2984,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,FD01,0.0,0.0,0.0,0.0,,0,,,,2985,,
2985,2985,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,FD05,0.0,0.0,0.0,0.0,,0,,,,2986,,
2986,2986,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,FH01,0.0,,,0.0,,0,,,,2987,,
2987,2987,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,JC08,0.0,0.0,0.0,0.0,,0,,,,2988,,
2988,2988,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,LCD?????,MO02,0.0,,,0.0,,0,,,,2989,,
2989,2989,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,???,ND01,0.0,0.0,0.0,0.0,,0,,,,2990,,
2990,2990,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,RG01,0.0,,,0.0,,0,,,,2991,,
2991,2991,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,??????,SJ01,0.0,0.0,0.0,0.0,,0,,,,2992,,
2992,2992,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,2993,,
2993,2993,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,??UV?,UV23,0.0,0.0,0.0,0.0,??,1,,,,2994,,
2994,2994,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,XB65,0.0,,,0.0,,0,,,,2995,,
2995,2995,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,XN06,0.0,0.0,0.0,0.0,??,1,,,,2996,,
2996,2996,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,?????,YK01,0.0,0.0,0.0,0.0,,0,,,,2997,,
2997,2997,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,1,3180.0,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,2998,,
2998,2998,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,??16Gsd?,"CC07,CC39",0.0,0.0,0.0,0.0,??,1,,,,2999,,
2999,2999,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,DK02,0.0,0.0,0.0,0.0,??,1,,,,3000,,
3000,3000,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,FD01,0.0,0.0,0.0,0.0,,0,,,,3001,,
3001,3001,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,FD05,0.0,0.0,0.0,0.0,,0,,,,3002,,
3002,3002,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,FH01,0.0,,,0.0,,0,,,,3003,,
3003,3003,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,JC08,0.0,0.0,0.0,0.0,,0,,,,3004,,
3004,3004,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,LCD?????,MO02,0.0,,,0.0,,0,,,,3005,,
3005,3005,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,???,ND01,0.0,0.0,0.0,0.0,,0,,,,3006,,
3006,3006,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,RG01,0.0,,,0.0,,0,,,,3007,,
3007,3007,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,??????,SJ01,0.0,0.0,0.0,0.0,,0,,,,3008,,
3008,3008,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,3009,,
3009,3009,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,??UV?,UV23,0.0,0.0,0.0,0.0,??,1,,,,3010,,
3010,3010,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,XB65,0.0,,,0.0,,0,,,,3011,,
3011,3011,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,XN06,0.0,0.0,0.0,0.0,??,1,,,,3012,,
3012,3012,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,?????,YK01,0.0,0.0,0.0,0.0,,0,,,,3013,,
3013,3013,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,2,3210.0,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,3014,,
3014,3014,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,??16Gsd?,"CC07,CC39",0.0,0.0,0.0,0.0,??,1,,,,3015,,
3015,3015,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,DK02,0.0,0.0,0.0,0.0,??,1,,,,3016,,
3016,3016,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,FD01,0.0,0.0,0.0,0.0,,0,,,,3017,,
3017,3017,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,FD05,0.0,0.0,0.0,0.0,,0,,,,3018,,
3018,3018,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,FH01,0.0,,,0.0,,0,,,,3019,,
3019,3019,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,JC08,0.0,0.0,0.0,0.0,,0,,,,3020,,
3020,3020,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,LCD?????,MO02,0.0,,,0.0,,0,,,,3021,,
3021,3021,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,???,ND01,0.0,0.0,0.0,0.0,,0,,,,3022,,
3022,3022,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,QT04,0.0,0.0,0.0,0.0,,0,,,,3023,,
3023,3023,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,RG01,0.0,,,0.0,,0,,,,3024,,
3024,3024,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,??????,SJ01,0.0,0.0,0.0,0.0,,0,,,,3025,,
3025,3025,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,???,SP01,0.0,0.0,0.0,0.0,,0,,,,3026,,
3026,3026,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,??UV?,UV23,0.0,0.0,0.0,0.0,??,1,,,,3027,,
3027,3027,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,WD05,0.0,0.0,0.0,0.0,??,1,,,,3028,,
3028,3028,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,??????????1.2.3.4??????,XB05,0.0,0.0,0.0,0.0,??,1,,,,3029,,
3029,3029,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,XN06,0.0,0.0,0.0,0.0,??,1,,,,3030,,
3030,3030,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,?????,YK01,0.0,0.0,0.0,0.0,,0,,,,3031,,
3031,3031,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,3,3280.0,1,,???,ZG01,0.0,0.0,0.0,0.0,,0,,,,3032,,
3032,3032,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,4,3370.0,1,,??16Gsd?,"CC07,CC39",0.0,0.0,0.0,0.0,??,1,,,,3033,,
3033,3033,Sa Wang,43736454825.0,Canon/??EOS 700D??18-55STM18-135STM???? ?70D 1200D,http://world.taobao.com/item/43736454825.htm#detail,??,18-55,,,4,3370.0,1,,??E6??,DC21,0.0,0.0,0.0,0.0,,0,,,,3034,,
