ItemID,two_bundle_index,camera_model,deltaN,dic_index,dictIdx_top2,first
20167630571,"[5, 7]",700d,16,XB06,XB,1
20167630571,"[5, 7]",700d,16,YK01,YK,1
20167630571,"[5, 7]",700d,16,ZG01,ZG,1
27462844289,"[5, 7]",700d,15,BU04,BU,1
27462844289,"[5, 7]",700d,15,CC07,CC,1
27462844289,"[5, 7]",700d,15,DC02,DC,1
27462844289,"[5, 7]",700d,15,DK05,DK,1
27462844289,"[5, 7]",700d,15,FD01,FD,1
27462844289,"[5, 7]",700d,15,FP01,FP,1
27462844289,"[5, 7]",700d,15,JZ01,JZ,1
27462844289,"[5, 7]",700d,15,MO06,MO,1
27462844289,"[5, 7]",700d,15,PZ03,PZ,1
27462844289,"[5, 7]",700d,15,SJ01,SJ,1
27462844289,"[5, 7]",700d,15,UV04,UV,1
27462844289,"[5, 7]",700d,15,WD01,WD,1
27462844289,"[5, 7]",700d,15,XB19,XB,1
27462844289,"[5, 7]",700d,15,YK02,YK,1
27462844289,"[5, 7]",700d,15,ZG03,ZG,1
36910165248,"[5, 7]",700d,4,XB60,XB,1
37994506504,"[5, 7]",700d,3,CC05,CC,1
38663832002,"[5, 7]",700d,3,CC05,CC,1
41802068265,"[5, 7]",700d,7,DC10,DC,1
41802068265,"[5, 7]",700d,7,XB07,XB,1
43168072227,"[5, 7]",700d,6,DK09,DK,1
43168072227,"[5, 7]",700d,6,UV01,UV,1
43736454825,"[5, 7]",700d,8,CC08,CC,1
43736454825,"[5, 7]",700d,8,DC13,DC,1
43736454825,"[5, 7]",700d,8,UV20,UV,1
44799642380,"[5, 7]",700d,2,CC01,CC,1
45293052304,"[5, 7]",700d,16,CC39,CC,1
45293052304,"[5, 7]",700d,16,DC01,DC,1
45293052304,"[5, 7]",700d,16,DK01,DK,1
45293052304,"[5, 7]",700d,16,FD01,FD,1
45293052304,"[5, 7]",700d,16,FP01,FP,1
45293052304,"[5, 7]",700d,16,FW15,FW,1
45293052304,"[5, 7]",700d,16,MO01,MO,1
45293052304,"[5, 7]",700d,16,QT14,QT,1
45293052304,"[5, 7]",700d,16,RG01,RG,1
45293052304,"[5, 7]",700d,16,SJ07,SJ,1
45293052304,"[5, 7]",700d,16,SP02,SP,1
45293052304,"[5, 7]",700d,16,UV60,UV,1
45293052304,"[5, 7]",700d,16,WD01,WD,1
45293052304,"[5, 7]",700d,16,XB07,XB,1
45293052304,"[5, 7]",700d,16,YK01,YK,1
45293052304,"[5, 7]",700d,16,ZG01,ZG,1
45410114111,"[5, 7]",700d,9,"CC08,CC40,CC46,CC47",CC,1
45410114111,"[5, 7]",700d,9,DC21,DC,1
45410114111,"[5, 7]",700d,9,UV20,UV,1
45410114111,"[5, 7]",700d,9,XB07,XB,1
522145128789,"[5, 7]",700d,4,CC01,CC,1
522145128789,"[5, 7]",700d,4,DC21,DC,1
20186366493,"[5, 7]",700d,2,DC07,DC,1
20728727154,"[5, 7]",700d,8,CC15,CC,1
20728727154,"[5, 7]",700d,8,RG01,RG,1
20728727154,"[5, 7]",700d,8,UV51,UV,1
20728727154,"[5, 7]",700d,8,XB54,XB,1
23896264169,"[5, 7]",700d,4,SJ29,SJ,1
23896264169,"[5, 7]",700d,4,XB05,XB,1
24319152517,"[5, 7]",700d,12,CC31,CC,1
24319152517,"[5, 7]",700d,12,DC02,DC,1
24319152517,"[5, 7]",700d,12,DK09,DK,1
24319152517,"[5, 7]",700d,12,FD01,FD,1
24319152517,"[5, 7]",700d,12,JB03,JB,1
24319152517,"[5, 7]",700d,12,MO12,MO,1
24319152517,"[5, 7]",700d,12,QT05,QT,1
24319152517,"[5, 7]",700d,12,SJ11,SJ,1
24319152517,"[5, 7]",700d,12,UV47,UV,1
24319152517,"[5, 7]",700d,12,WD01,WD,1
24319152517,"[5, 7]",700d,12,XB26,XB,1
24319152517,"[5, 7]",700d,12,YK05,YK,1
35674260254,"[5, 7]",700d,2,CC06,CC,1
36982442137,"[5, 7]",700d,5,CC07,CC,1
36982442137,"[5, 7]",700d,5,DC15,DC,1
40148868087,"[5, 7]",700d,2,CC02,CC,1
40175359932,"[5, 7]",700d,2,CC06,CC,1
42981617542,"[5, 7]",700d,10,CC19,CC,1
42981617542,"[5, 7]",700d,10,DC09,DC,1
42981617542,"[5, 7]",700d,10,FH02,FH,1
42981617542,"[5, 7]",700d,10,YK05,YK,1
44069100271,"[5, 7]",700d,2,DC08,DC,1
522086451970,"[5, 7]",700d,8,CC08,CC,1
522086451970,"[5, 7]",700d,8,DC01,DC,1
522086451970,"[5, 7]",700d,8,DK01,DK,1
522086451970,"[5, 7]",700d,8,FW07,FW,1
522086451970,"[5, 7]",700d,8,MO02,MO,1
522086451970,"[5, 7]",700d,8,QT04,QT,1
522086451970,"[5, 7]",700d,8,UV58,UV,1
522086451970,"[5, 7]",700d,8,XB07,XB,1
522743875767,"[5, 7]",700d,2,CC01,CC,1
42681494957,"[5, 7]",700d,20,BU01,BU,1
42681494957,"[5, 7]",700d,20,CC15,CC,1
42681494957,"[5, 7]",700d,20,DC02,DC,1
42681494957,"[5, 7]",700d,20,DK01,DK,1
42681494957,"[5, 7]",700d,20,DZ01,DZ,1
42681494957,"[5, 7]",700d,20,FD01,FD,1
42681494957,"[5, 7]",700d,20,GJ03,GJ,1
42681494957,"[5, 7]",700d,20,JB01,JB,1
42681494957,"[5, 7]",700d,20,ND03,ND,1
42681494957,"[5, 7]",700d,20,QC02,QC,1
42681494957,"[5, 7]",700d,20,RG03,RG,1
42681494957,"[5, 7]",700d,20,SP01,SP,1
42681494957,"[5, 7]",700d,20,MO15,MO,1
42681494957,"[5, 7]",700d,20,UV54,UV,1
42681494957,"[5, 7]",700d,20,WD04,WD,1
42681494957,"[5, 7]",700d,20,XB06,XB,1
42681494957,"[5, 7]",700d,20,XN01,XN,1
42681494957,"[5, 7]",700d,20,YD01,YD,1
42681494957,"[5, 7]",700d,20,YK01,YK,1
42681494957,"[5, 7]",700d,20,ZG07,ZG,1
37443266749,"[5, 7]",700d,17,BU01,BU,1
37443266749,"[5, 7]",700d,17,CC07,CC,1
37443266749,"[5, 7]",700d,17,DC21,DC,1
37443266749,"[5, 7]",700d,17,DK01,DK,1
37443266749,"[5, 7]",700d,17,FD01,FD,1
37443266749,"[5, 7]",700d,17,FW08,FW,1
37443266749,"[5, 7]",700d,17,FW14,FW,1
37443266749,"[5, 7]",700d,17,MO06,MO,1
37443266749,"[5, 7]",700d,17,ND01,ND,1
37443266749,"[5, 7]",700d,17,QT01,QT,1
37443266749,"[5, 7]",700d,17,RG02,RG,1
37443266749,"[5, 7]",700d,17,SJ04,SJ,1
37443266749,"[5, 7]",700d,17,SP02,SP,1
37443266749,"[5, 7]",700d,17,UV01,UV,1
37443266749,"[5, 7]",700d,17,XB06,XB,1
37443266749,"[5, 7]",700d,17,YK01,YK,1
37443266749,"[5, 7]",700d,17,ZG03,ZG,1
23924620234,"[5, 7]",700d,20,BD04,BD,1
23924620234,"[5, 7]",700d,20,CC38,CC,1
23924620234,"[5, 7]",700d,20,DC02,DC,1
23924620234,"[5, 7]",700d,20,DK01,DK,1
23924620234,"[5, 7]",700d,20,FD01,FD,1
23924620234,"[5, 7]",700d,20,GJ04,GJ,1
23924620234,"[5, 7]",700d,20,JZ05,JZ,1
23924620234,"[5, 7]",700d,20,ND01,ND,1
23924620234,"[5, 7]",700d,20,PZ08,PZ,1
23924620234,"[5, 7]",700d,20,QT04,QT,1
23924620234,"[5, 7]",700d,20,RG01,RG,1
23924620234,"[5, 7]",700d,20,SJ29,SJ,1
23924620234,"[5, 7]",700d,20,SP02,SP,1
23924620234,"[5, 7]",700d,20,MO17,MO,1
23924620234,"[5, 7]",700d,20,JD03,JD,1
23924620234,"[5, 7]",700d,20,UV02,UV,1
23924620234,"[5, 7]",700d,20,WD01,WD,1
23924620234,"[5, 7]",700d,20,XB05,XB,1
23924620234,"[5, 7]",700d,20,XN01,XN,1
23924620234,"[5, 7]",700d,20,YK01,YK,1
40452911197,"[5, 7]",700d,2,CC24,CC,1
43853759026,"[5, 7]",700d,3,DC08,DC,1
36513357018,"[5, 7]",700d,13,BU01,BU,1
36513357018,"[5, 7]",700d,13,CC08,CC,1
36513357018,"[5, 7]",700d,13,DC13,DC,1
36513357018,"[5, 7]",700d,13,DK01,DK,1
36513357018,"[5, 7]",700d,13,FD01,FD,1
36513357018,"[5, 7]",700d,13,QT01,QT,1
36513357018,"[5, 7]",700d,13,SP01,SP,1
36513357018,"[5, 7]",700d,13,JD03,JD,1
36513357018,"[5, 7]",700d,13,UV29,UV,1
36513357018,"[5, 7]",700d,13,WD01,WD,1
36513357018,"[5, 7]",700d,13,XB21,XB,1
36513357018,"[5, 7]",700d,13,YK01,YK,1
36513357018,"[5, 7]",700d,13,ZG01,ZG,1
24291960195,"[5, 7]",700d,4,CC29,CC,1
24291960195,"[5, 7]",700d,4,DC15,DC,1
43426870825,"[5, 7]",700d,12,FP01,FP,1
43426870825,"[5, 7]",700d,12,JZ08,JZ,1
43426870825,"[5, 7]",700d,12,CC22,CC,1
43426870825,"[5, 7]",700d,12,DC07,DC,1
43426870825,"[5, 7]",700d,12,DK01,DK,1
43426870825,"[5, 7]",700d,12,JB01,JB,1
43426870825,"[5, 7]",700d,12,JZ05,JZ,1
43426870825,"[5, 7]",700d,12,QC02,QC,1
43426870825,"[5, 7]",700d,12,MO06,MO,1
43426870825,"[5, 7]",700d,12,WD01,WD,1
43426870825,"[5, 7]",700d,12,XB05,XB,1
43426870825,"[5, 7]",700d,12,XB06,XB,1
43473279886,"[5, 7]",700d,2,CC33,CC,1
43473279886,"[5, 7]",700d,2,DC07,DC,1
18999829018,"[5, 8]",700d,6,CC39,CC,1
18999829018,"[5, 8]",700d,6,XB21,XB,1
24596036343,"[5, 8]",700d,5,CC19,CC,1
36613205733,"[5, 8]",700d,22,CC16,CC,1
36613205733,"[5, 8]",700d,22,XB36,XB,1
36613205733,"[5, 8]",700d,22,ZG07,ZG,1
36613205733,"[5, 8]",700d,22,UV54,UV,1
36613205733,"[5, 8]",700d,22,SP02,SP,1
36613205733,"[5, 8]",700d,22,FD01,FD,1
36613205733,"[5, 8]",700d,22,QC02,QC,1
36613205733,"[5, 8]",700d,22,YK02,YK,1
36613205733,"[5, 8]",700d,22,BU01,BU,1
36613205733,"[5, 8]",700d,22,MO01,MO,1
36613205733,"[5, 8]",700d,22,DK09,DK,1
36613205733,"[5, 8]",700d,22,MO16,MO,1
36613205733,"[5, 8]",700d,22,JB01,JB,1
36613205733,"[5, 8]",700d,22,FC01,FC,1
36613205733,"[5, 8]",700d,22,FP02,FP,1
36613205733,"[5, 8]",700d,22,DC02,DC,1
36613205733,"[5, 8]",700d,22,RG03,RG,1
36613205733,"[5, 8]",700d,22,ND01,ND,1
36613205733,"[5, 8]",700d,22,WD04,WD,1
36613205733,"[5, 8]",700d,22,JC02,JC,1
36613205733,"[5, 8]",700d,22,EJ02,EJ,1
36613205733,"[5, 8]",700d,22,YD01,YD,1
43859660891,"[5, 8]",700d,2,CC24,CC,1
38708270318,"[5, 8]",700d,5,CC05,CC,1
35540978058,"[5, 8]",700d,12,CC46,CC,1
35540978058,"[5, 8]",700d,12,QT01,QT,1
35540978058,"[5, 8]",700d,12,XB06,XB,1
35540978058,"[5, 8]",700d,12,DK01,DK,1
35540978058,"[5, 8]",700d,12,FD05,FD,1
35540978058,"[5, 8]",700d,12,XN07,XN,1
35540978058,"[5, 8]",700d,12,YK01,YK,1
35540978058,"[5, 8]",700d,12,SP01,SP,1
35540978058,"[5, 8]",700d,12,UV22,UV,1
35540978058,"[5, 8]",700d,12,DC01,DC,1
35540978058,"[5, 8]",700d,12,PZ02,PZ,1
35540978058,"[5, 8]",700d,12,ZG01,ZG,1
26519380192,"[5, 8]",700d,16,JZ02,JZ,1
26519380192,"[5, 8]",700d,16,MO10,MO,1
26519380192,"[5, 8]",700d,16,BU04,BU,1
26519380192,"[5, 8]",700d,16,ND01,ND,1
26519380192,"[5, 8]",700d,16,WD01,WD,1
26519380192,"[5, 8]",700d,16,RG01,RG,1
26519380192,"[5, 8]",700d,16,FD01,FD,1
26519380192,"[5, 8]",700d,16,CC08,CC,1
26519380192,"[5, 8]",700d,16,UV24,UV,1
26519380192,"[5, 8]",700d,16,XB40,XB,1
26519380192,"[5, 8]",700d,16,DK17,DK,1
26519380192,"[5, 8]",700d,16,ZG07,ZG,1
26519380192,"[5, 8]",700d,16,YK01,YK,1
26519380192,"[5, 8]",700d,16,DC02,DC,1
26519380192,"[5, 8]",700d,16,QT04,QT,1
26519380192,"[5, 8]",700d,16,SJ10,SJ,1
521513506795,"[5, 8]",700d,7,SJ23,SJ,1
521513506795,"[5, 8]",700d,7,DC14,DC,1
521513506795,"[5, 8]",700d,7,ND01,ND,1
18053093587,"[5, 8]",700d,14,CC07,CC,1
18053093587,"[5, 8]",700d,14,MO06,MO,1
18053093587,"[5, 8]",700d,14,BU01,BU,1
18053093587,"[5, 8]",700d,14,JZ02,JZ,1
18053093587,"[5, 8]",700d,14,QC02,QC,1
18053093587,"[5, 8]",700d,14,FD01,FD,1
18053093587,"[5, 8]",700d,14,UV30,UV,1
18053093587,"[5, 8]",700d,14,XB09,XB,1
18053093587,"[5, 8]",700d,14,DK05,DK,1
18053093587,"[5, 8]",700d,14,ZG07,ZG,1
18053093587,"[5, 8]",700d,14,FW03,FW,1
18053093587,"[5, 8]",700d,14,DC15,DC,1
18053093587,"[5, 8]",700d,14,YK04,YK,1
18053093587,"[5, 8]",700d,14,SJ25,SJ,1
42468840454,"[5, 8]",700d,7,CC07,CC,1
42468840454,"[5, 8]",700d,7,DC21,DC,1
522033862841,"[5, 8]",700d,2,CC01,CC,1
521870063421,"[5, 8]",700d,12,MO06,MO,1
521870063421,"[5, 8]",700d,12,CC02,CC,1
521870063421,"[5, 8]",700d,12,DK01,DK,1
521870063421,"[5, 8]",700d,12,XB07,XB,1
521870063421,"[5, 8]",700d,12,UV01,UV,1
521870063421,"[5, 8]",700d,12,ZG01,ZG,1
521870063421,"[5, 8]",700d,12,YK01,YK,1
521870063421,"[5, 8]",700d,12,SP01,SP,1
521870063421,"[5, 8]",700d,12,FD01,FD,1
521870063421,"[5, 8]",700d,12,DC04,DC,1
521870063421,"[5, 8]",700d,12,SJ07,SJ,1
521870063421,"[5, 8]",700d,12,BU01,BU,1
522097809685,"[5, 8]",700d,7,CC07,CC,1
522097809685,"[5, 8]",700d,7,SJ28,SJ,1
522097809685,"[5, 8]",700d,7,UV20,UV,1
522097809685,"[5, 8]",700d,7,PZ08,PZ,1
523776961013,"[5, 8]",700d,10,CC04,CC,1
523776961013,"[5, 8]",700d,10,DC21,DC,1
523776961013,"[5, 8]",700d,10,ZG01,ZG,1
523776961013,"[5, 8]",700d,10,UV01,UV,1
523776961013,"[5, 8]",700d,10,RG01,RG,1
523776961013,"[5, 8]",700d,10,XN04,XN,1
523776961013,"[5, 8]",700d,10,XN01,XN,1
523776961013,"[5, 8]",700d,10,YK01,YK,1
523776961013,"[5, 8]",700d,10,XB60,XB,1
523776961013,"[5, 8]",700d,10,ND01,ND,1
16831203027,"[5, 8]",700d,6,CC07,CC,1
16831203027,"[5, 8]",700d,6,DC03,DC,1
19999809846,"[5, 8]",700d,6,CC07,CC,1
19999809846,"[5, 8]",700d,6,DC21,DC,1
20167630571,"[5, 8]",700d,16,QT02,QT,1
20167630571,"[5, 8]",700d,16,CC08,CC,1
20167630571,"[5, 8]",700d,16,DC07,DC,1
20167630571,"[5, 8]",700d,16,DK09,DK,1
20167630571,"[5, 8]",700d,16,FD01,FD,1
20167630571,"[5, 8]",700d,16,JB01,JB,1
20167630571,"[5, 8]",700d,16,LJ05,LJ,1
20167630571,"[5, 8]",700d,16,MO01,MO,1
20167630571,"[5, 8]",700d,16,ND01,ND,1
20167630571,"[5, 8]",700d,16,QC02,QC,1
20167630571,"[5, 8]",700d,16,SJ01,SJ,1
20167630571,"[5, 8]",700d,16,SP02,SP,1
20167630571,"[5, 8]",700d,16,WD01,WD,1
20167630571,"[5, 8]",700d,16,XB06,XB,1
20167630571,"[5, 8]",700d,16,YK01,YK,1
20167630571,"[5, 8]",700d,16,ZG01,ZG,1
27462844289,"[5, 8]",700d,15,BU04,BU,1
27462844289,"[5, 8]",700d,15,CC07,CC,1
27462844289,"[5, 8]",700d,15,DC02,DC,1
27462844289,"[5, 8]",700d,15,DK05,DK,1
27462844289,"[5, 8]",700d,15,FD01,FD,1
27462844289,"[5, 8]",700d,15,FP01,FP,1
27462844289,"[5, 8]",700d,15,JZ01,JZ,1
27462844289,"[5, 8]",700d,15,MO06,MO,1
27462844289,"[5, 8]",700d,15,PZ03,PZ,1
27462844289,"[5, 8]",700d,15,SJ01,SJ,1
27462844289,"[5, 8]",700d,15,UV04,UV,1
27462844289,"[5, 8]",700d,15,WD01,WD,1
27462844289,"[5, 8]",700d,15,XB19,XB,1
27462844289,"[5, 8]",700d,15,YK02,YK,1
27462844289,"[5, 8]",700d,15,ZG03,ZG,1
36910165248,"[5, 8]",700d,6,XB60,XB,1
37994506504,"[5, 8]",700d,5,CC05,CC,1
38663832002,"[5, 8]",700d,5,CC05,CC,1
41802068265,"[5, 8]",700d,6,CC04,CC,1
41802068265,"[5, 8]",700d,6,DC10,DC,1
41802068265,"[5, 8]",700d,6,XB07,XB,1
43168072227,"[5, 8]",700d,8,CC07,CC,1
43168072227,"[5, 8]",700d,8,DK09,DK,1
43168072227,"[5, 8]",700d,8,UV01,UV,1
43736454825,"[5, 8]",700d,8,DC13,DC,1
43736454825,"[5, 8]",700d,8,UV20,UV,1
44799642380,"[5, 8]",700d,2,CC01,CC,1
45293052304,"[5, 8]",700d,16,CC39,CC,1
45293052304,"[5, 8]",700d,16,DC01,DC,1
45293052304,"[5, 8]",700d,16,DK01,DK,1
45293052304,"[5, 8]",700d,16,FD01,FD,1
45293052304,"[5, 8]",700d,16,FP01,FP,1
45293052304,"[5, 8]",700d,16,FW15,FW,1
45293052304,"[5, 8]",700d,16,MO01,MO,1
45293052304,"[5, 8]",700d,16,QT14,QT,1
45293052304,"[5, 8]",700d,16,RG01,RG,1
45293052304,"[5, 8]",700d,16,SJ07,SJ,1
45293052304,"[5, 8]",700d,16,SP02,SP,1
45293052304,"[5, 8]",700d,16,UV60,UV,1
45293052304,"[5, 8]",700d,16,WD01,WD,1
45293052304,"[5, 8]",700d,16,XB07,XB,1
45293052304,"[5, 8]",700d,16,YK01,YK,1
45293052304,"[5, 8]",700d,16,ZG01,ZG,1
45410114111,"[5, 8]",700d,7,DC21,DC,1
45410114111,"[5, 8]",700d,7,UV20,UV,1
45410114111,"[5, 8]",700d,7,XB07,XB,1
522145128789,"[5, 8]",700d,4,CC01,CC,1
522145128789,"[5, 8]",700d,4,DC21,DC,1
523084126902,"[5, 8]",700d,4,CC39,CC,1
20186366493,"[5, 8]",700d,4,CC02,CC,1
20186366493,"[5, 8]",700d,4,DC07,DC,1
20728727154,"[5, 8]",700d,8,CC15,CC,1
20728727154,"[5, 8]",700d,8,UV51,UV,1
20728727154,"[5, 8]",700d,8,XB54,XB,1
23896264169,"[5, 8]",700d,6,CC08,CC,1
23896264169,"[5, 8]",700d,6,SJ29,SJ,1
23896264169,"[5, 8]",700d,6,XB05,XB,1
24319152517,"[5, 8]",700d,12,CC31,CC,1
24319152517,"[5, 8]",700d,12,DC02,DC,1
24319152517,"[5, 8]",700d,12,DK09,DK,1
24319152517,"[5, 8]",700d,12,FD01,FD,1
24319152517,"[5, 8]",700d,12,JB03,JB,1
24319152517,"[5, 8]",700d,12,MO12,MO,1
24319152517,"[5, 8]",700d,12,QT05,QT,1
24319152517,"[5, 8]",700d,12,SJ11,SJ,1
24319152517,"[5, 8]",700d,12,UV47,UV,1
24319152517,"[5, 8]",700d,12,WD01,WD,1
24319152517,"[5, 8]",700d,12,XB26,XB,1
24319152517,"[5, 8]",700d,12,YK05,YK,1
35674260254,"[5, 8]",700d,5,CC06,CC,1
36982442137,"[5, 8]",700d,13,BU01,BU,1
36982442137,"[5, 8]",700d,13,CC07,CC,1
36982442137,"[5, 8]",700d,13,DC15,DC,1
36982442137,"[5, 8]",700d,13,DK01,DK,1
36982442137,"[5, 8]",700d,13,FD01,FD,1
36982442137,"[5, 8]",700d,13,FW02,FW,1
36982442137,"[5, 8]",700d,13,JZ02,JZ,1
36982442137,"[5, 8]",700d,13,MO06,MO,1
36982442137,"[5, 8]",700d,13,QC02,QC,1
36982442137,"[5, 8]",700d,13,SJ01,SJ,1
36982442137,"[5, 8]",700d,13,UV63,UV,1
36982442137,"[5, 8]",700d,13,XB09,XB,1
36982442137,"[5, 8]",700d,13,ZG01,ZG,1
40148868087,"[5, 8]",700d,17,BU01,BU,1
40148868087,"[5, 8]",700d,17,CC02,CC,1
40148868087,"[5, 8]",700d,17,DK01,DK,1
40148868087,"[5, 8]",700d,17,FD01,FD,1
40148868087,"[5, 8]",700d,17,FW18,FW,1
40148868087,"[5, 8]",700d,17,JB01,JB,1
40148868087,"[5, 8]",700d,17,JD01,JD,1
40148868087,"[5, 8]",700d,17,MO02,MO,1
40148868087,"[5, 8]",700d,17,PZ01,PZ,1
40148868087,"[5, 8]",700d,17,QC02,QC,1
40148868087,"[5, 8]",700d,17,RG02,RG,1
40148868087,"[5, 8]",700d,17,SJ07,SJ,1
40148868087,"[5, 8]",700d,17,SP02,SP,1
40148868087,"[5, 8]",700d,17,UV01,UV,1
40148868087,"[5, 8]",700d,17,WD01,WD,1
40148868087,"[5, 8]",700d,17,XB07,XB,1
40148868087,"[5, 8]",700d,17,ZG01,ZG,1
40175359932,"[5, 8]",700d,19,CC06,CC,1
40175359932,"[5, 8]",700d,19,DC01,DC,1
40175359932,"[5, 8]",700d,19,DK01,DK,1
40175359932,"[5, 8]",700d,19,FD01,FD,1
40175359932,"[5, 8]",700d,19,FW11,FW,1
40175359932,"[5, 8]",700d,19,FW18,FW,1
40175359932,"[5, 8]",700d,19,MO06,MO,1
40175359932,"[5, 8]",700d,19,PZ08,PZ,1
40175359932,"[5, 8]",700d,19,QT04,QT,1
40175359932,"[5, 8]",700d,19,QT07,QT,1
40175359932,"[5, 8]",700d,19,RG02,RG,1
40175359932,"[5, 8]",700d,19,SJ07,SJ,1
40175359932,"[5, 8]",700d,19,SP02,SP,1
40175359932,"[5, 8]",700d,19,UV20,UV,1
40175359932,"[5, 8]",700d,19,WD01,WD,1
40175359932,"[5, 8]",700d,19,XB06,XB,1
40175359932,"[5, 8]",700d,19,XN01,XN,1
40175359932,"[5, 8]",700d,19,YK01,YK,1
40175359932,"[5, 8]",700d,19,ZG01,ZG,1
42981617542,"[5, 8]",700d,5,CC19,CC,1
44069100271,"[5, 8]",700d,4,CC07,CC,1
44069100271,"[5, 8]",700d,4,DC08,DC,1
522086451970,"[5, 8]",700d,8,CC08,CC,1
522086451970,"[5, 8]",700d,8,DC01,DC,1
522086451970,"[5, 8]",700d,8,DK01,DK,1
522086451970,"[5, 8]",700d,8,FW07,FW,1
522086451970,"[5, 8]",700d,8,MO02,MO,1
522086451970,"[5, 8]",700d,8,QT04,QT,1
522086451970,"[5, 8]",700d,8,UV58,UV,1
522086451970,"[5, 8]",700d,8,XB07,XB,1
522743875767,"[5, 8]",700d,2,CC01,CC,1
42681494957,"[5, 8]",700d,20,BU01,BU,1
42681494957,"[5, 8]",700d,20,CC15,CC,1
42681494957,"[5, 8]",700d,20,DC02,DC,1
42681494957,"[5, 8]",700d,20,DK01,DK,1
42681494957,"[5, 8]",700d,20,DZ01,DZ,1
42681494957,"[5, 8]",700d,20,FD01,FD,1
42681494957,"[5, 8]",700d,20,GJ03,GJ,1
42681494957,"[5, 8]",700d,20,JB01,JB,1
42681494957,"[5, 8]",700d,20,ND03,ND,1
42681494957,"[5, 8]",700d,20,QC02,QC,1
42681494957,"[5, 8]",700d,20,RG03,RG,1
42681494957,"[5, 8]",700d,20,SP01,SP,1
42681494957,"[5, 8]",700d,20,MO15,MO,1
42681494957,"[5, 8]",700d,20,UV54,UV,1
42681494957,"[5, 8]",700d,20,WD04,WD,1
42681494957,"[5, 8]",700d,20,XB06,XB,1
42681494957,"[5, 8]",700d,20,XN01,XN,1
42681494957,"[5, 8]",700d,20,YD01,YD,1
42681494957,"[5, 8]",700d,20,YK01,YK,1
42681494957,"[5, 8]",700d,20,ZG07,ZG,1
37443266749,"[5, 8]",700d,17,BU01,BU,1
37443266749,"[5, 8]",700d,17,CC07,CC,1
37443266749,"[5, 8]",700d,17,DC21,DC,1
37443266749,"[5, 8]",700d,17,DK01,DK,1
37443266749,"[5, 8]",700d,17,FD01,FD,1
37443266749,"[5, 8]",700d,17,FW08,FW,1
37443266749,"[5, 8]",700d,17,FW14,FW,1
37443266749,"[5, 8]",700d,17,MO06,MO,1
37443266749,"[5, 8]",700d,17,ND01,ND,1
37443266749,"[5, 8]",700d,17,QT01,QT,1
37443266749,"[5, 8]",700d,17,RG02,RG,1
37443266749,"[5, 8]",700d,17,SJ04,SJ,1
37443266749,"[5, 8]",700d,17,SP02,SP,1
37443266749,"[5, 8]",700d,17,UV01,UV,1
37443266749,"[5, 8]",700d,17,XB06,XB,1
37443266749,"[5, 8]",700d,17,YK01,YK,1
37443266749,"[5, 8]",700d,17,ZG03,ZG,1
23924620234,"[5, 8]",700d,20,BD04,BD,1
23924620234,"[5, 8]",700d,20,CC38,CC,1
23924620234,"[5, 8]",700d,20,DC02,DC,1
23924620234,"[5, 8]",700d,20,DK01,DK,1
23924620234,"[5, 8]",700d,20,FD01,FD,1
23924620234,"[5, 8]",700d,20,GJ04,GJ,1
23924620234,"[5, 8]",700d,20,JZ05,JZ,1
23924620234,"[5, 8]",700d,20,ND01,ND,1
23924620234,"[5, 8]",700d,20,PZ08,PZ,1
23924620234,"[5, 8]",700d,20,QT04,QT,1
23924620234,"[5, 8]",700d,20,RG01,RG,1
23924620234,"[5, 8]",700d,20,SJ29,SJ,1
23924620234,"[5, 8]",700d,20,SP02,SP,1
23924620234,"[5, 8]",700d,20,MO17,MO,1
23924620234,"[5, 8]",700d,20,JD03,JD,1
23924620234,"[5, 8]",700d,20,UV02,UV,1
23924620234,"[5, 8]",700d,20,WD01,WD,1
23924620234,"[5, 8]",700d,20,XB05,XB,1
23924620234,"[5, 8]",700d,20,XN01,XN,1
23924620234,"[5, 8]",700d,20,YK01,YK,1
40452911197,"[5, 8]",700d,2,CC24,CC,1
43853759026,"[5, 8]",700d,5,CC07,CC,1
43853759026,"[5, 8]",700d,5,DC08,DC,1
36513357018,"[5, 8]",700d,13,BU01,BU,1
36513357018,"[5, 8]",700d,13,CC08,CC,1
36513357018,"[5, 8]",700d,13,DC13,DC,1
36513357018,"[5, 8]",700d,13,DK01,DK,1
36513357018,"[5, 8]",700d,13,FD01,FD,1
36513357018,"[5, 8]",700d,13,QT01,QT,1
36513357018,"[5, 8]",700d,13,SP01,SP,1
36513357018,"[5, 8]",700d,13,JD03,JD,1
36513357018,"[5, 8]",700d,13,UV29,UV,1
36513357018,"[5, 8]",700d,13,WD01,WD,1
36513357018,"[5, 8]",700d,13,XB21,XB,1
36513357018,"[5, 8]",700d,13,YK01,YK,1
36513357018,"[5, 8]",700d,13,ZG01,ZG,1
18352298789,"[5, 8]",700d,4,CC13,CC,1
24291960195,"[5, 8]",700d,7,CC29,CC,1
24291960195,"[5, 8]",700d,7,DC15,DC,1
24291960195,"[5, 8]",700d,7,DK01,DK,1
24291960195,"[5, 8]",700d,7,MO11,MO,1
24291960195,"[5, 8]",700d,7,UV54,UV,1
24291960195,"[5, 8]",700d,7,XB63,XB,1
24291960195,"[5, 8]",700d,7,ZG01,ZG,1
43426870825,"[5, 8]",700d,12,FP01,FP,1
